countryId,stateId,title
1,32,Rae Bareli
1,32,Rampur
1,32,Rampur Maniharan
1,32,Rasra
1,32,Rath
1,32,Renukoot
1,32,Reoti
1,32,Robertsganj
1,32,Rudauli
1,32,Rudrapur
1,32,Sadabad
1,32,Safipur
1,32,Saharanpur
1,32,Sahaspur
1,32,Sahaswan
1,32,Sahawar
1,32,Sahjanwa
1,32,"Saidpur, Ghazipur"
1,32,Sambhal
1,32,Samdhan
1,32,Samthar
1,32,Sandi
1,32,Sandila
1,32,Sardhana
1,32,Seohara
1,32,"Shahabad, Hardoi"
1,32,"Shahabad, Rampur"
1,32,Shahganj
1,32,Shahjahanpur
1,32,Shamli
1,32,"Shamsabad, Agra"
1,32,"Shamsabad, Farrukhabad"
1,32,Sherkot
1,32,"Shikarpur, Bulandshahr"
1,32,Shikohabad
1,32,Shishgarh
1,32,Siana
1,32,Sikanderpur
1,32,Sikandra Rao
1,32,Sikandrabad
1,32,Sirsaganj
1,32,Sirsi
1,32,Sitapur
1,32,Soron
1,32,Suar
1,32,Sultanpur
1,32,Sumerpur
1,32,Tanda
1,32,Tanda
1,32,Tetri Bazar
1,32,Thakurdwara
1,32,Thana Bhawan
1,32,Tilhar
1,32,Tirwaganj
1,32,Tulsipur
1,32,Tundla
1,32,Unnao
1,32,Utraula
1,32,Varanasi
1,32,Vrindavan
1,32,Warhapur
1,32,Zaidpur
1,32,Zamania
1,33,Almora
1,33,Bazpur
1,33,Chamba
1,33,Dehradun
1,33,Haldwani
1,33,Haridwar
1,33,Jaspur
1,33,Kashipur
1,33,kichha
1,33,Kotdwara
1,33,Manglaur
1,33,Mussoorie
1,33,Nagla
1,33,Nainital
1,33,Pauri
1,33,Pithoragarh
1,33,Ramnagar
1,33,Rishikesh
1,33,Roorkee
1,33,Rudrapur
1,33,Sitarganj
1,33,Tehri
1,33,Muzaffarnagar
1,35,Calcutta
1,35,"Adra, Purulia"
1,35,Alipurduar
1,35,Arambagh
1,35,Asansol
1,35,Baharampur
1,35,Bally
1,35,Balurghat
1,35,Bankura
1,35,Barakar
1,35,Barasat
1,35,Bardhaman
1,35,Bidhan Nagar
1,35,Chinsura
1,35,Contai
1,35,Cooch Behar
1,35,Darjeeling
1,35,Durgapur
1,35,Haldia
1,35,Howrah
1,35,Islampur
1,35,Jhargram
1,35,Kharagpur
1,35,Kolkata
1,35,Mainaguri
1,35,Mal
1,35,Mathabhanga
1,35,Medinipur
1,35,Memari
1,35,Monoharpur
1,35,Murshidabad
1,35,Nabadwip
1,35,Naihati
1,35,Panchla
1,35,Pandua
1,35,Paschim Punropara
1,35,Purulia
1,35,Raghunathpur
1,35,Raiganj
1,35,Rampurhat
1,35,Ranaghat
1,35,Sainthia
1,35,Santipur
1,35,Siliguri
1,35,Sonamukhi
1,35,Srirampore
1,35,Suri
1,35,Taki
1,35,Tamluk
1,35,Tarakeswar
